condition,condition_label,material,burst_kHz,polarity,bin_index,bin_left,bin_right,source_x_key,source_y_key,x_median,x_ci_low,x_ci_high,estimate,ci_low,ci_high,n_captures,n_observations,within_capture_statistic,across_capture_statistic,uncertainty,midpoint_s,model_dependent_charge_nC,model_dependent_charge_nC_ci_low,model_dependent_charge_nC_ci_high
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,0,6.1896524764451575e-06,0.0008316158039367415,midpoint_s,model_dependent_charge_nC,0.0004225515512805829,0.0004155981610267518,0.00043010961915642846,-40.67225231262333,-47.21398391087108,-37.15801158595008,64,522,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0004225515512805829,-40.67225231262333,-47.21398391087108,-37.15801158595008
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,1,0.0008316158039367415,0.001657041955397038,midpoint_s,model_dependent_charge_nC,0.0012420088912149605,0.0012335385938222988,0.00124709826381946,-40.3622801970985,-46.36917686692631,-34.86906140350507,64,527,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012420088912149605,-40.3622801970985,-46.36917686692631,-34.86906140350507
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,2,0.001657041955397038,0.002482468106857334,midpoint_s,model_dependent_charge_nC,0.002066521955604605,0.002058233356136674,0.002073596835591539,-39.7579761047261,-49.01163122281095,-37.2611539554843,64,528,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002066521955604605,-39.7579761047261,-49.01163122281095,-37.2611539554843
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,3,0.002482468106857334,0.0033078942583176303,midpoint_s,model_dependent_charge_nC,0.002896758260170306,0.002891531362150393,0.0029038520820861106,-42.648033210317294,-48.696938467848284,-37.3272359472472,63,525,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002896758260170306,-42.648033210317294,-48.696938467848284,-37.3272359472472
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,4,0.0033078942583176303,0.004133320409777927,midpoint_s,model_dependent_charge_nC,0.0037248544566703956,0.0037198427604365194,0.003732492646345788,-41.18004431413629,-47.64804510242718,-36.35065286973939,63,517,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0037248544566703956,-41.18004431413629,-47.64804510242718,-36.35065286973939
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,5,0.004133320409777927,0.004958746561238223,midpoint_s,model_dependent_charge_nC,0.004545659613789072,0.004540801934156438,0.004549574940330613,-42.514618823327886,-47.959068132917054,-34.48185151051747,63,517,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.004545659613789072,-42.514618823327886,-47.959068132917054,-34.48185151051747
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,6,0.004958746561238223,0.00578417271269852,midpoint_s,model_dependent_charge_nC,0.0053721413541511776,0.005365587232156563,0.005379215880029821,-42.826157403505285,-48.99950686660301,-34.31003511462404,63,525,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0053721413541511776,-42.826157403505285,-48.99950686660301,-34.31003511462404
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,7,0.00578417271269852,0.006609598864158816,midpoint_s,model_dependent_charge_nC,0.006200020121199876,0.006195881385488376,0.006207742245887896,-41.80665662396912,-50.17118620957433,-34.4164311867829,63,521,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.006200020121199876,-41.80665662396912,-50.17118620957433,-34.4164311867829
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,8,0.006609598864158816,0.007435025015619112,midpoint_s,model_dependent_charge_nC,0.00702527583570451,0.007021087283854265,0.007032545319871233,-39.7823764496602,-49.35451088650984,-35.296976845853976,63,517,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00702527583570451,-39.7823764496602,-49.35451088650984,-35.296976845853976
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,9,0.007435025015619112,0.008260451167079408,midpoint_s,model_dependent_charge_nC,0.007845779083166629,0.007840965198614727,0.00785142068576631,-42.13709121498569,-46.73130648555067,-37.12117318041122,63,517,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007845779083166629,-42.13709121498569,-46.73130648555067,-37.12117318041122
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,10,0.008260451167079408,0.009085877318539704,midpoint_s,model_dependent_charge_nC,0.008671844686287908,0.00866598045915809,0.008679534192743355,-42.156037696626385,-46.16413416554415,-36.780277163504806,63,524,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.008671844686287908,-42.156037696626385,-46.16413416554415,-36.780277163504806
argon_only_10kHz,"Argon / no liquid, 10 kHz",argon_only,10.0,positive,11,0.009085877318539704,0.00991130347,midpoint_s,model_dependent_charge_nC,0.009499636848664103,0.009495508052439663,0.009507392239209198,-41.74387671359055,-46.321327583017144,-37.82477502710781,63,521,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.009499636848664103,-41.74387671359055,-46.321327583017144,-37.82477502710781
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,0,1.0984734475342764e-05,0.0008402561565130521,midpoint_s,model_dependent_charge_nC,0.00042397222306156455,0.00042298164429537395,0.00042842795636534824,-357.28759544447735,-358.2521961185055,-356.3827067328227,64,1047,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00042397222306156455,-357.28759544447735,-358.2521961185055,-356.3827067328227
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,1,0.0008402561565130521,0.0016695275785507616,midpoint_s,model_dependent_charge_nC,0.00125452127394909,0.0012514631102628938,0.001257356687560881,-357.5992027125319,-358.308663793333,-356.2286421278062,64,1056,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00125452127394909,-357.5992027125319,-358.308663793333,-356.2286421278062
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,2,0.0016695275785507616,0.002498799000588471,midpoint_s,model_dependent_charge_nC,0.0020861186498733926,0.002082271287381635,0.0020900027320333134,-357.4919523142478,-358.07059390068827,-356.1515774314498,64,1050,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0020861186498733926,-357.4919523142478,-358.07059390068827,-356.1515774314498
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,3,0.002498799000588471,0.0033280704226261804,midpoint_s,model_dependent_charge_nC,0.002914904368843691,0.0029110291958438822,0.0029160714440529516,-356.9301617298195,-357.5007103668736,-356.1276226704486,64,1045,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002914904368843691,-356.9301617298195,-357.5007103668736,-356.1276226704486
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,4,0.0033280704226261804,0.00415734184466389,midpoint_s,model_dependent_charge_nC,0.003742002341284078,0.003740060812658692,0.0037440518000000002,-357.0156132619391,-358.1935603798688,-356.3393834724425,64,1056,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.003742002341284078,-357.0156132619391,-358.1935603798688,-356.3393834724425
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,5,0.00415734184466389,0.004986613266701599,midpoint_s,model_dependent_charge_nC,0.004570847865420985,0.0045686937525130315,0.004573248938829084,-357.58298801175283,-358.86374205651646,-356.6947814625437,64,1065,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.004570847865420985,-357.58298801175283,-358.86374205651646,-356.6947814625437
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,6,0.004986613266701599,0.005815884688739308,midpoint_s,model_dependent_charge_nC,0.005400986191012323,0.005398052090791286,0.0054050389631644675,-356.5774135905209,-358.67008855527416,-355.586663897775,64,1060,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005400986191012323,-356.5774135905209,-358.67008855527416,-355.586663897775
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,7,0.005815884688739308,0.006645156110777018,midpoint_s,model_dependent_charge_nC,0.00623046870754804,0.006227585980985995,0.006233283863029369,-357.3962797394431,-358.22893350807465,-356.5090976007443,64,1062,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00623046870754804,-357.3962797394431,-358.22893350807465,-356.5090976007443
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,8,0.006645156110777018,0.007474427532814728,midpoint_s,model_dependent_charge_nC,0.007060436126328934,0.007056820825579412,0.007063133161172852,-357.29753961880886,-359.017821776442,-356.42149677059774,64,1062,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007060436126328934,-357.29753961880886,-359.017821776442,-356.42149677059774
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,9,0.007474427532814728,0.008303698954852437,midpoint_s,model_dependent_charge_nC,0.00789014795654163,0.007885687765395971,0.007892582076546566,-356.93309340588837,-357.6626709718888,-356.3241914898181,64,1061,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00789014795654163,-356.93309340588837,-357.6626709718888,-356.3241914898181
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,10,0.008303698954852437,0.009132970376890145,midpoint_s,model_dependent_charge_nC,0.00871869976226302,0.008716736149236688,0.008721958233040117,-357.82650829425415,-358.3275964975919,-356.78921456534175,64,1064,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00871869976226302,-357.82650829425415,-358.3275964975919,-356.78921456534175
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,11,0.009132970376890145,0.009962241798927855,midpoint_s,model_dependent_charge_nC,0.009544994028784382,0.009542782726138697,0.00954765999767412,-357.1551794146112,-358.4542313394664,-356.26736160261333,64,1052,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.009544994028784382,-357.1551794146112,-358.4542313394664,-356.26736160261333
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,0,1.0984734475342764e-05,0.0008402561565130521,midpoint_s,model_dependent_charge_nC,0.0004271211449124147,0.00042401437248195664,0.0004322303535048707,-345.8213803397091,-346.8853656954525,-344.76388081987056,63,1044,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0004271211449124147,-345.8213803397091,-346.8853656954525,-344.76388081987056
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,1,0.0008402561565130521,0.0016695275785507616,midpoint_s,model_dependent_charge_nC,0.0012533768533911182,0.0012509765885995103,0.0012560856771340338,-345.80389268506536,-347.0316777733193,-342.9627715371597,63,1039,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012533768533911182,-345.80389268506536,-347.0316777733193,-342.9627715371597
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,2,0.0016695275785507616,0.002498799000588471,midpoint_s,model_dependent_charge_nC,0.002080865579081189,0.002077040814848101,0.0020840364594864316,-344.7707369488662,-345.80870956265625,-344.1300693504258,63,1046,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002080865579081189,-344.7707369488662,-345.80870956265625,-344.1300693504258
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,3,0.002498799000588471,0.0033280704226261804,midpoint_s,model_dependent_charge_nC,0.0029122532198635107,0.0029089371719447274,0.002916602595898172,-345.125150863042,-346.46354806278896,-343.0352854213511,63,1050,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0029122532198635107,-345.125150863042,-346.46354806278896,-343.0352854213511
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,4,0.0033280704226261804,0.00415734184466389,midpoint_s,model_dependent_charge_nC,0.0037444080093259843,0.003741355588097997,0.00374779072083921,-344.6020057189121,-346.08467240642835,-343.30259582655026,64,1050,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0037444080093259843,-344.6020057189121,-346.08467240642835,-343.30259582655026
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,5,0.00415734184466389,0.004986613266701599,midpoint_s,model_dependent_charge_nC,0.0045728450880174396,0.004570116990788247,0.004574539762999955,-345.13942590594615,-346.8943310014167,-343.95439630012845,64,1064,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0045728450880174396,-345.13942590594615,-346.8943310014167,-343.95439630012845
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,6,0.004986613266701599,0.005815884688739308,midpoint_s,model_dependent_charge_nC,0.005401385250645315,0.005397659523222781,0.005402928834961284,-345.15053550552074,-346.7315471486792,-342.8608773187368,64,1058,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005401385250645315,-345.15053550552074,-346.7315471486792,-342.8608773187368
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,7,0.005815884688739308,0.006645156110777018,midpoint_s,model_dependent_charge_nC,0.0062285141391340455,0.006226474350715071,0.0062324936137130305,-345.73907939803615,-346.871886444138,-344.1513865419836,64,1061,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0062285141391340455,-345.73907939803615,-346.871886444138,-344.1513865419836
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,8,0.006645156110777018,0.007474427532814728,midpoint_s,model_dependent_charge_nC,0.007058816025005488,0.007055245884489485,0.007062994771419775,-345.45459268834776,-346.32522593279725,-343.6352564370675,64,1065,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007058816025005488,-345.45459268834776,-346.32522593279725,-343.6352564370675
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,9,0.007474427532814728,0.008303698954852437,midpoint_s,model_dependent_charge_nC,0.007890056356752786,0.007887379197641778,0.007891675696393995,-345.94439806479636,-346.7848232029755,-344.55348785618344,64,1060,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007890056356752786,-345.94439806479636,-346.7848232029755,-344.55348785618344
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,10,0.008303698954852437,0.009132970376890145,midpoint_s,model_dependent_charge_nC,0.008717014528006564,0.008713718501996485,0.00872002992574391,-346.1175545934337,-346.58044465216324,-344.7688354312257,64,1063,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.008717014528006564,-346.1175545934337,-346.58044465216324,-344.7688354312257
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,11,0.009132970376890145,0.009962241798927855,midpoint_s,model_dependent_charge_nC,0.009547300346809664,0.00954433309497639,0.009549848318969323,-347.94647745352864,-348.76051013234496,-346.92297599827907,64,1056,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.009547300346809664,-347.94647745352864,-348.76051013234496,-346.92297599827907
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,0,1.5803316895105162e-05,0.000827940745792845,midpoint_s,model_dependent_charge_nC,0.0004131642375225399,0.00039436182677785796,0.00041842090745714325,-312.1086955433932,-314.3332502945466,-310.7895403147096,64,210,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0004131642375225399,-312.1086955433932,-314.3332502945466,-310.7895403147096
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,1,0.000827940745792845,0.0016400781746905848,midpoint_s,model_dependent_charge_nC,0.0012382267059302442,0.001229405752230657,0.001256059699479235,-312.3980515664332,-314.39765361332013,-310.36736603468114,64,213,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012382267059302442,-312.3980515664332,-314.39765361332013,-310.36736603468114
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,2,0.0016400781746905848,0.0024522156035883245,midpoint_s,model_dependent_charge_nC,0.0020494114339547217,0.0020394953648869662,0.0020731846368355327,-312.7026929967956,-314.52911577253917,-310.38231185690074,64,204,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0020494114339547217,-312.7026929967956,-314.52911577253917,-310.38231185690074
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,3,0.0024522156035883245,0.0032643530324860644,midpoint_s,model_dependent_charge_nC,0.0028551754330131142,0.0028414534955980104,0.00287096391495764,-313.28226744834285,-314.75282403960045,-310.4580993177904,64,205,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0028551754330131142,-313.28226744834285,-314.75282403960045,-310.4580993177904
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,4,0.0032643530324860644,0.004076490461383804,midpoint_s,model_dependent_charge_nC,0.0036628030946865313,0.0036439106667504034,0.0036680493762581974,-312.66386979869606,-314.60679716402063,-310.10681887123945,64,210,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0036628030946865313,-312.66386979869606,-314.60679716402063,-310.10681887123945
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,5,0.004076490461383804,0.004888627890281543,midpoint_s,model_dependent_charge_nC,0.004487363677117398,0.004475051726185317,0.004505457866052994,-310.18574231507927,-313.0974657060677,-307.6981391848624,64,212,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.004487363677117398,-310.18574231507927,-313.0974657060677,-307.6981391848624
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,6,0.004888627890281543,0.005700765319179284,midpoint_s,model_dependent_charge_nC,0.005292878216335075,0.00528760238623851,0.005313035523543682,-311.76356791691927,-313.21975489747376,-309.65155876389326,64,204,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005292878216335075,-311.76356791691927,-313.21975489747376,-309.65155876389326
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,7,0.005700765319179284,0.006512902748077023,midpoint_s,model_dependent_charge_nC,0.0061023145864259444,0.006087496670117974,0.00611710582189357,-312.8260952025968,-314.5663561487472,-309.1199244231368,64,206,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0061023145864259444,-312.8260952025968,-314.5663561487472,-309.1199244231368
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,8,0.006512902748077023,0.007325040176974763,midpoint_s,model_dependent_charge_nC,0.0069124285063082505,0.006893407847495184,0.006918576878164467,-312.5745305669484,-315.08078288793695,-309.5872452513906,64,210,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0069124285063082505,-312.5745305669484,-315.08078288793695,-309.5872452513906
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,9,0.007325040176974763,0.008137177605872504,midpoint_s,model_dependent_charge_nC,0.007737003173457999,0.007725269008069391,0.00775509193874971,-313.60597506285194,-315.28012205827156,-310.5208635754268,64,212,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007737003173457999,-313.60597506285194,-315.28012205827156,-310.5208635754268
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,10,0.008137177605872504,0.008949315034770243,midpoint_s,model_dependent_charge_nC,0.008541348726647299,0.008536667813099976,0.008560527909582392,-312.47337364219646,-314.731531784525,-310.45763245045686,64,203,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.008541348726647299,-312.47337364219646,-314.731531784525,-310.45763245045686
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,negative,11,0.008949315034770243,0.009761452463667983,midpoint_s,model_dependent_charge_nC,0.009350079545236195,0.00933158521843538,0.009362458611173576,-312.7128424704265,-314.6227362496564,-308.46879861538514,64,207,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.009350079545236195,-312.7128424704265,-314.6227362496564,-308.46879861538514
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,0,1.5803316895105162e-05,0.000827940745792845,midpoint_s,model_dependent_charge_nC,0.00040958113947075364,0.00039055565276629447,0.0004148381146813789,-108.73463813368866,-110.05234665810792,-106.35037444302651,64,210,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.00040958113947075364,-108.73463813368866,-110.05234665810792,-106.35037444302651
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,1,0.000827940745792845,0.0016400781746905848,midpoint_s,model_dependent_charge_nC,0.0012425569681756815,0.001228830321972778,0.001253476699623861,-107.52248241344361,-108.27084988772111,-106.46756610926033,64,215,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012425569681756815,-107.52248241344361,-108.27084988772111,-106.46756610926033
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,2,0.0016400781746905848,0.0024522156035883245,midpoint_s,model_dependent_charge_nC,0.002059822773374413,0.002041104311945349,0.0020753362232121767,-108.45955077576912,-109.86738070011674,-106.92637550996355,64,205,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002059822773374413,-108.45955077576912,-109.86738070011674,-106.92637550996355
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,3,0.0024522156035883245,0.0032643530324860644,midpoint_s,model_dependent_charge_nC,0.0028564599591633403,0.0028457488973739984,0.002876257559032134,-109.9945512405728,-110.90268546493091,-108.27921697724238,64,202,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0028564599591633403,-109.9945512405728,-110.90268546493091,-108.27921697724238
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,4,0.0032643530324860644,0.004076490461383804,midpoint_s,model_dependent_charge_nC,0.003659220143457674,0.003640182977992689,0.003664467252636242,-107.78223162848775,-109.1032447889859,-106.17165400273379,64,210,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.003659220143457674,-107.78223162848775,-109.1032447889859,-106.17165400273379
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,5,0.004076490461383804,0.004888627890281543,midpoint_s,model_dependent_charge_nC,0.0044921916606910865,0.004479562277700537,0.004503286842689892,-106.72500243046343,-107.58091481106715,-104.52034182999351,64,215,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0044921916606910865,-106.72500243046343,-107.58091481106715,-104.52034182999351
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,6,0.004888627890281543,0.005700765319179284,midpoint_s,model_dependent_charge_nC,0.005303335225323994,0.005288395457584879,0.005322726037191162,-108.0010951029372,-109.10375378425864,-106.610663109063,64,203,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005303335225323994,-108.0010951029372,-109.10375378425864,-106.610663109063
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,7,0.005700765319179284,0.006512902748077023,midpoint_s,model_dependent_charge_nC,0.006103276718566233,0.006093264324705642,0.006121574033212498,-109.09978766610287,-110.62239312118577,-107.33404099099052,64,204,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.006103276718566233,-109.09978766610287,-110.62239312118577,-107.33404099099052
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,8,0.006512902748077023,0.007325040176974763,midpoint_s,model_dependent_charge_nC,0.006908847353239807,0.006889814449603128,0.006914106538967832,-108.78563807731692,-110.23167653618381,-107.79738873639704,64,210,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.006908847353239807,-108.78563807731692,-110.23167653618381,-107.79738873639704
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,9,0.007325040176974763,0.008137177605872504,midpoint_s,model_dependent_charge_nC,0.007741824542129738,0.007728102409333623,0.0077533392180320244,-108.72519447526702,-110.0866437368609,-107.90629841649294,64,215,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007741824542129738,-108.72519447526702,-110.0866437368609,-107.90629841649294
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,10,0.008137177605872504,0.008949315034770243,midpoint_s,model_dependent_charge_nC,0.008552960966274063,0.008537763868719263,0.008572907590518274,-107.11508422206128,-108.27568642028223,-105.79160526497932,64,203,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.008552960966274063,-107.11508422206128,-108.27568642028223,-105.79160526497932
pure_water_4kHz,"Pure water, 4 kHz",pure_water,4.0,positive,11,0.008949315034770243,0.009761452463667983,midpoint_s,model_dependent_charge_nC,0.009352914917589853,0.009341850066167485,0.009369271280478975,-106.9093656773262,-109.49415525689606,-106.30287392380849,64,204,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.009352914917589853,-106.9093656773262,-109.49415525689606,-106.30287392380849
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,0,3.68967553559323e-06,0.0008292603954693589,midpoint_s,model_dependent_charge_nC,0.000419755656388935,0.0004127836452410106,0.00042314627514708605,-298.04197482742796,-298.66789522861177,-297.6641267022907,64,526,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.000419755656388935,-298.04197482742796,-298.66789522861177,-297.6641267022907
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,1,0.0008292603954693589,0.0016548311154031246,midpoint_s,model_dependent_charge_nC,0.0012408996216019775,0.0012373148610734202,0.0012440293324605086,-299.41092293056397,-299.9801216186685,-298.49589682447515,64,529,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012408996216019775,-299.41092293056397,-299.9801216186685,-298.49589682447515
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,2,0.0016548311154031246,0.00248040183533689,midpoint_s,model_dependent_charge_nC,0.0020716366286316653,0.0020689511245366634,0.0020763229738123114,-299.1320024318806,-300.21202815532075,-298.07648271871903,64,531,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0020716366286316653,-299.1320024318806,-300.21202815532075,-298.07648271871903
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,3,0.00248040183533689,0.0033059725552706557,midpoint_s,model_dependent_charge_nC,0.002892033958046996,0.002889256804150899,0.002899118249105925,-298.7284291377499,-299.56264156095557,-297.712525939364,64,524,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.002892033958046996,-298.7284291377499,-299.56264156095557,-297.712525939364
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,4,0.0033059725552706557,0.004131543275204421,midpoint_s,model_dependent_charge_nC,0.0037193835986790887,0.003713631909531572,0.0037223138264007084,-298.7582585332505,-299.7082512940927,-297.9133907084092,64,528,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0037193835986790887,-298.7582585332505,-299.7082512940927,-297.9133907084092
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,5,0.004131543275204421,0.004957113995138187,midpoint_s,model_dependent_charge_nC,0.004540512097003242,0.004537751422092622,0.004543743982918383,-299.2677244095882,-300.32999025700303,-297.9817989242077,64,529,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.004540512097003242,-299.2677244095882,-300.32999025700303,-297.9817989242077
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,6,0.004957113995138187,0.005782684715071953,midpoint_s,model_dependent_charge_nC,0.005371641270258274,0.005368605758843083,0.005376270879457433,-298.86223477554586,-299.18801624335026,-298.0291043131964,64,532,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005371641270258274,-298.86223477554586,-299.18801624335026,-298.0291043131964
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,7,0.005782684715071953,0.0066082554350057185,midpoint_s,model_dependent_charge_nC,0.006192416418420182,0.006189517538098721,0.006203300215009195,-299.22585015586765,-299.76440353613486,-297.89914414432405,64,524,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.006192416418420182,-299.22585015586765,-299.76440353613486,-297.89914414432405
pure_water_10kHz,"Pure water, 10 kHz",pure_water,10.0,negative,8,0.0066082554350057185,0.007433826154939484,midpoint_s,model_dependent_charge_nC,0.007020549555786154,0.007014701585889057,0.007024264563116733,-297.65117935261213,-299.29971122993555,-296.79755236096094,64,528,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007020549555786154,-297.65117935261213,-299.29971122993555,-296.79755236096094
