condition,condition_label,material,burst_kHz,polarity,bin_index,bin_left,bin_right,source_x_key,source_y_key,x_median,x_ci_low,x_ci_high,estimate,ci_low,ci_high,n_captures,n_observations,within_capture_statistic,across_capture_statistic,uncertainty,midpoint_s,model_dependent_charge_nC,model_dependent_charge_nC_ci_low,model_dependent_charge_nC_ci_high
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,6,0.0049863811853632645,0.005811696330268329,midpoint_s,model_dependent_charge_nC,0.005398019602760236,0.005398019602760236,0.005398019602760236,402.7284013150216,402.7284013150216,402.7284013150216,2,32,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.005398019602760236,402.7284013150216,402.7284013150216,402.7284013150216
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,7,0.005811696330268329,0.006637011475173393,midpoint_s,model_dependent_charge_nC,0.0062229363285841435,0.0062229363285841435,0.0062229363285841435,400.4516236920855,400.4516236920855,400.4516236920855,2,34,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0062229363285841435,400.4516236920855,400.4516236920855,400.4516236920855
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,8,0.006637011475173393,0.0074623266200784565,midpoint_s,model_dependent_charge_nC,0.007060339588164053,0.007060339588164053,0.007060339588164053,400.8423248653485,400.8423248653485,400.8423248653485,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007060339588164053,400.8423248653485,400.8423248653485,400.8423248653485
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,9,0.0074623266200784565,0.008287641764983521,midpoint_s,model_dependent_charge_nC,0.007885257158776625,0.007885257158776625,0.007885257158776625,400.5504098337188,400.5504098337188,400.5504098337188,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.007885257158776625,400.5504098337188,400.5504098337188,400.5504098337188
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,10,0.008287641764983521,0.009112956909888587,midpoint_s,model_dependent_charge_nC,0.008710161385650872,0.008710161385650872,0.008710161385650872,402.69154368513125,402.69154368513125,402.69154368513125,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.008710161385650872,402.69154368513125,402.69154368513125,402.69154368513125
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,negative,11,0.009112956909888587,0.00993827205479365,midpoint_s,model_dependent_charge_nC,0.009535057487499794,0.009535057487499794,0.009535057487499794,402.5035016572408,402.5035016572408,402.5035016572408,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.009535057487499794,402.5035016572408,402.5035016572408,402.5035016572408
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,0,3.449031593287986e-05,0.000859805460837944,midpoint_s,model_dependent_charge_nC,0.0004409714880814537,0.0004409714880814537,0.0004409714880814537,371.1856927806193,371.1856927806193,371.1856927806193,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0004409714880814537,371.1856927806193,371.1856927806193,371.1856927806193
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,1,0.000859805460837944,0.001685120605743008,midpoint_s,model_dependent_charge_nC,0.0012633680720939592,0.0012633680720939592,0.0012633680720939592,265.2805443891715,265.2805443891715,265.2805443891715,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0012633680720939592,265.2805443891715,265.2805443891715,265.2805443891715
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,2,0.001685120605743008,0.0025104357506480724,midpoint_s,model_dependent_charge_nC,0.0020857974750116037,0.0020857974750116037,0.0020857974750116037,267.70148019555944,267.70148019555944,267.70148019555944,2,33,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0020857974750116037,267.70148019555944,267.70148019555944,267.70148019555944
argon_only_20kHz,"Argon / no liquid, 20 kHz",argon_only,20.0,positive,3,0.0025104357506480724,0.0033357508955531366,midpoint_s,model_dependent_charge_nC,0.0029231941888582377,0.0029231941888582377,0.0029231941888582377,261.97901372201966,261.97901372201966,261.97901372201966,2,34,median,median,95_percent_circular_moving_block_bootstrap_over_captures,0.0029231941888582377,261.97901372201966,261.97901372201966,261.97901372201966
